speed,angle,image
0.401719629765,0.0690273940563,image107.jpg
0.401719629765,0.0690273940563,image108.jpg
0.401719629765,0.0690273940563,image109.jpg
0.401719629765,0.0690273940563,image110.jpg
0.401719629765,0.0690273940563,image111.jpg
0.401719629765,0.0690273940563,image112.jpg
0.401719629765,0.0690273940563,image113.jpg
0.401719629765,0.0690273940563,image114.jpg
0.401719629765,0.00555216660723,image115.jpg
0.401719629765,0.0,image116.jpg
0.401719629765,0.0,image117.jpg
0.401719629765,0.0,image118.jpg
0.401719629765,0.0,image119.jpg
0.401719629765,0.0,image120.jpg
0.399734318256,0.0,image121.jpg
0.399734318256,0.0,image122.jpg
0.399734318256,0.0,image123.jpg
0.399734318256,0.0,image124.jpg
0.401719629765,0.027795381844,image125.jpg
0.401719629765,0.027795381844,image126.jpg
0.399734318256,0.0662020668387,image127.jpg
0.399734318256,0.0662020668387,image128.jpg
0.399734318256,0.148253396153,image129.jpg
0.401719629765,0.156839713454,image130.jpg
0.401719629765,0.156839713454,image131.jpg
0.401719629765,0.156839713454,image132.jpg
0.407675564289,0.157657667994,image133.jpg
0.419568151236,0.153259515762,image134.jpg
0.419568151236,0.153259515762,image135.jpg
0.439401954412,0.143581956625,image136.jpg
0.439401954412,0.143581956625,image137.jpg
0.439401954412,0.143581956625,image138.jpg
0.439401954412,0.143581956625,image139.jpg
0.445338606834,0.141693592072,image140.jpg
0.445338606834,0.141693592072,image141.jpg
0.445338606834,0.141693592072,image142.jpg
0.445338606834,0.141693592072,image143.jpg
0.445338606834,0.141693592072,image144.jpg
0.445338606834,0.141693592072,image145.jpg
0.445338606834,0.141693592072,image146.jpg
0.445338606834,0.141693592072,image147.jpg
0.445338606834,0.141693592072,image148.jpg
0.445338606834,0.141693592072,image149.jpg
0.445338606834,0.141693592072,image150.jpg
0.445338606834,0.141693592072,image151.jpg
0.445338606834,0.141693592072,image152.jpg
0.445338606834,0.141693592072,image153.jpg
0.445338606834,0.141693592072,image154.jpg
0.445338606834,0.141693592072,image155.jpg
0.445338606834,0.141693592072,image156.jpg
0.445338606834,0.141693592072,image157.jpg
0.445338606834,0.141693592072,image158.jpg
0.445338606834,0.141693592072,image159.jpg
0.445338606834,0.141693592072,image160.jpg
0.449309229851,0.203884586692,image161.jpg
0.449309229851,0.203884586692,image162.jpg
0.449309229851,0.228288501501,image163.jpg
0.4612018466,0.219972014427,image164.jpg
0.4612018466,0.219972014427,image165.jpg
0.4612018466,0.219972014427,image166.jpg
0.465172439814,0.215521737933,image167.jpg
0.465172439814,0.215521737933,image168.jpg
0.465172439814,0.215521737933,image169.jpg
0.479050338268,0.209461763501,image170.jpg
0.479050338268,0.209461763501,image171.jpg
0.479050338268,0.209461763501,image172.jpg
0.479050338268,0.209461763501,image173.jpg
0.479050338268,0.209461763501,image174.jpg
0.479050338268,0.209461763501,image175.jpg
0.479050338268,0.209461763501,image176.jpg
0.479050338268,0.209461763501,image177.jpg
0.479050338268,0.209461763501,image178.jpg
0.479050338268,0.209461763501,image179.jpg
0.479050338268,0.209461763501,image180.jpg
0.479050338268,0.209461763501,image181.jpg
0.481035619974,0.216248527169,image182.jpg
0.481035619974,0.216248527169,image183.jpg
0.481035619974,0.216248527169,image184.jpg
0.481035619974,0.216248527169,image185.jpg
0.481035619974,0.216248527169,image186.jpg
0.481035619974,0.216248527169,image187.jpg
0.481035619974,0.216248527169,image188.jpg
0.481035619974,0.216248527169,image189.jpg
0.481035619974,0.216248527169,image190.jpg
0.481035619974,0.216248527169,image191.jpg
0.481035619974,0.216248527169,image192.jpg
0.481035619974,0.216248527169,image193.jpg
0.481035619974,0.216248527169,image194.jpg
0.481035619974,0.216248527169,image195.jpg
0.481035619974,0.216248527169,image196.jpg
0.481035619974,0.15212932229,image197.jpg
0.481035619974,0.15212932229,image198.jpg
0.481035619974,0.15212932229,image199.jpg
0.481035619974,0.136521711946,image200.jpg
0.481035619974,0.136521711946,image201.jpg
0.481035619974,0.118240565062,image202.jpg
0.481035619974,0.118240565062,image203.jpg
0.481035619974,0.118240565062,image204.jpg
0.481035619974,0.118240565062,image205.jpg
0.451294541359,0.123178511858,image206.jpg
0.451294541359,0.123178511858,image207.jpg
0.441387295723,0.125914528966,image208.jpg
0.441387295723,0.0829835161567,image209.jpg
0.441387295723,0.0829835161567,image210.jpg
0.441387295723,0.0252985171974,image211.jpg
0.441387295723,0.0,image212.jpg
0.441387295723,0.0,image213.jpg
0.441387295723,0.0,image214.jpg
0.441387295723,0.0,image215.jpg
0.441387295723,0.0,image216.jpg
0.441387295723,0.0,image217.jpg
0.441387295723,0.0,image218.jpg
0.441387295723,0.0252985171974,image219.jpg
0.441387295723,0.0628409981728,image220.jpg
0.441387295723,0.065737336874,image221.jpg
0.441387295723,0.065737336874,image222.jpg
0.441387295723,0.108783788979,image223.jpg
0.441387295723,0.108783788979,image224.jpg
0.441387295723,0.125914528966,image225.jpg
0.441387295723,0.232241258025,image226.jpg
0.441387295723,0.232241258025,image227.jpg
0.441387295723,0.232241258025,image228.jpg
0.441387295723,0.232241258025,image229.jpg
0.441387295723,0.232241258025,image230.jpg
0.443353295326,0.131031870842,image231.jpg
0.441387295723,0.123051024973,image232.jpg
0.441387295723,0.123051024973,image233.jpg
0.441387295723,0.123051024973,image234.jpg
0.441387295723,0.123051024973,image235.jpg
0.441387295723,0.123051024973,image236.jpg
0.441387295723,0.123051024973,image237.jpg
0.441387295723,0.123051024973,image238.jpg
0.441387295723,0.123051024973,image239.jpg
0.441387295723,0.123051024973,image240.jpg
0.441387295723,0.123051024973,image241.jpg
0.441387295723,0.123051024973,image242.jpg
0.441387295723,0.123051024973,image243.jpg
0.441387295723,0.123051024973,image244.jpg
0.441387295723,0.123051024973,image245.jpg
0.441387295723,0.1316087991,image246.jpg
0.443353295326,0.142319574952,image247.jpg
0.443353295326,0.142319574952,image248.jpg
0.443353295326,0.15922126174,image249.jpg
0.441387295723,0.179590478539,image250.jpg
0.441387295723,0.179590478539,image251.jpg
0.441387295723,0.232241258025,image252.jpg
0.441387295723,0.240436986089,image253.jpg
0.441387295723,0.240436986089,image254.jpg
0.443353295326,0.255664825439,image255.jpg
0.443353295326,0.263728260994,image256.jpg
0.443353295326,0.263728260994,image257.jpg
0.443353295326,0.26642498374,image258.jpg
0.447323948145,0.27741676569,image259.jpg
0.447323948145,0.27741676569,image260.jpg
0.447323948145,0.359746158123,image261.jpg
0.449309229851,0.392720341682,image262.jpg
0.449309229851,0.392720341682,image263.jpg
0.449309229851,0.392720341682,image264.jpg
0.449309229851,0.392720341682,image265.jpg
0.449309229851,0.392720341682,image266.jpg
0.449309229851,0.392720341682,image267.jpg
0.449309229851,0.392720341682,image268.jpg
0.449309229851,0.392720341682,image269.jpg
0.449309229851,0.392720341682,image270.jpg
0.449309229851,0.392720341682,image271.jpg
0.449309229851,0.392720341682,image272.jpg
0.449309229851,0.392720341682,image273.jpg
0.449309229851,0.392720341682,image274.jpg
0.449309229851,0.392720341682,image275.jpg
0.449309229851,0.392720341682,image276.jpg
0.449309229851,0.397565186024,image277.jpg
0.449309229851,0.397565186024,image278.jpg
0.449309229851,0.397565186024,image279.jpg
0.445338606834,0.398297339678,image280.jpg
0.445338606834,0.398297339678,image281.jpg
0.417582809925,0.372429698706,image282.jpg
0.401719629765,0.184623613954,image283.jpg
0.401719629765,0.184623613954,image284.jpg
0.399734318256,0.141994088888,image285.jpg
0.401719629765,0.12569463253,image286.jpg
0.401719629765,0.12569463253,image287.jpg
0.399734318256,0.116878531873,image288.jpg
0.399734318256,0.126312300563,image289.jpg
0.399734318256,0.126312300563,image290.jpg
0.399734318256,0.255448043346,image291.jpg
0.399734318256,0.264390289783,image292.jpg
0.399734318256,0.264390289783,image293.jpg
0.399734318256,0.264390289783,image294.jpg
0.399734318256,0.264390289783,image295.jpg
0.399734318256,0.264390289783,image296.jpg
0.399734318256,0.264390289783,image297.jpg
0.399734318256,0.264390289783,image298.jpg
0.399734318256,0.264390289783,image299.jpg
0.399734318256,0.264390289783,image300.jpg
0.399734318256,0.264390289783,image301.jpg
0.399734318256,0.264390289783,image302.jpg
0.399734318256,0.264390289783,image303.jpg
0.399734318256,0.264390289783,image304.jpg
0.399734318256,0.264390289783,image305.jpg
0.399734318256,0.264390289783,image306.jpg
0.399734318256,0.264390289783,image307.jpg
0.399734318256,0.264390289783,image308.jpg
0.399734318256,0.264390289783,image309.jpg
0.399734318256,0.264390289783,image310.jpg
0.399734318256,0.264390289783,image311.jpg
0.399734318256,0.264390289783,image312.jpg
0.399734318256,0.264390289783,image313.jpg
0.399734318256,0.264390289783,image314.jpg
0.399734318256,0.264390289783,image315.jpg
0.399734318256,0.264390289783,image316.jpg
0.399734318256,0.264390289783,image317.jpg
0.399734318256,0.264390289783,image318.jpg
0.399734318256,0.264390289783,image319.jpg
0.399734318256,0.264390289783,image320.jpg
0.399734318256,0.264390289783,image321.jpg
0.399734318256,0.264390289783,image322.jpg
0.399734318256,0.264390289783,image323.jpg
0.399734318256,0.264390289783,image324.jpg
0.399734318256,0.264390289783,image325.jpg
0.399734318256,0.264390289783,image326.jpg
0.399734318256,0.264390289783,image327.jpg
0.399734318256,0.264390289783,image328.jpg
0.399734318256,0.264390289783,image329.jpg
0.399734318256,0.264390289783,image330.jpg
0.399734318256,0.264390289783,image331.jpg
0.399734318256,0.264390289783,image332.jpg
0.399734318256,0.207029178739,image333.jpg
0.399734318256,0.207029178739,image334.jpg
0.399734318256,0.207029178739,image335.jpg
0.399734318256,0.203980028629,image336.jpg
0.399734318256,0.203980028629,image337.jpg
0.373963832855,0.214335501194,image338.jpg
0.375949174166,0.170715123415,image339.jpg
0.375949174166,0.170715123415,image340.jpg
0.373963832855,0.151634529233,image341.jpg
0.373963832855,0.151634529233,image342.jpg
0.373963832855,0.151634529233,image343.jpg
0.358100652695,0.0986463576555,image344.jpg
0.348174124956,0.0174310803413,image345.jpg
0.348174124956,0.0174310803413,image346.jpg
0.346188783646,0.0,image347.jpg
0.33628153801,0.0,image348.jpg
0.33628153801,0.0,image349.jpg
0.334296226501,-0.135717764497,image350.jpg
0.334296226501,-0.176721170545,image351.jpg
0.334296226501,-0.176721170545,image352.jpg
0.334296226501,-0.176721170545,image353.jpg
0.334296226501,-0.176721170545,image354.jpg
0.334296226501,-0.176721170545,image355.jpg
0.334296226501,-0.10182145983,image356.jpg
0.33628153801,-0.0710895210505,image357.jpg
0.33628153801,-0.0710895210505,image358.jpg
0.368007957935,0.0,image359.jpg
0.385856449604,0.0,image360.jpg
0.385856449604,0.0,image361.jpg
0.385856449604,0.0,image362.jpg
0.385856449604,0.0,image363.jpg
0.385856449604,0.0,image364.jpg
0.39576369524,-0.0475566498935,image365.jpg
0.401719629765,-0.0531981438398,image366.jpg
0.401719629765,-0.0531981438398,image367.jpg
0.401719629765,-0.0626935139298,image368.jpg
0.413612216711,-0.0762546434999,image369.jpg
0.413612216711,-0.0762546434999,image370.jpg
0.427490115166,-0.121122635901,image371.jpg
0.441387295723,-0.134439513087,image372.jpg
0.441387295723,-0.134439513087,image373.jpg
0.441387295723,-0.134439513087,image374.jpg
0.447323948145,-0.138284981251,image375.jpg
0.447323948145,-0.138284981251,image376.jpg
0.447323948145,-0.138284981251,image377.jpg
0.459216505289,-0.188887938857,image378.jpg
0.459216505289,-0.188887938857,image379.jpg
0.4612018466,-0.383568882942,image380.jpg
0.4612018466,-0.383568882942,image381.jpg
0.4612018466,-0.383568882942,image382.jpg
0.4612018466,-0.383568882942,image383.jpg
0.4612018466,-0.383568882942,image384.jpg
0.4612018466,-0.383568882942,image385.jpg
0.465172439814,-0.124925911427,image386.jpg
0.465172439814,-0.124925911427,image387.jpg
0.465172439814,-0.0541597045958,image388.jpg
0.465172439814,-0.0541597045958,image389.jpg
0.465172439814,-0.0541597045958,image390.jpg
0.465172439814,-0.0541597045958,image391.jpg
0.465172439814,-0.0541597045958,image392.jpg
0.465172439814,-0.0541597045958,image393.jpg
0.465172439814,-0.0541597045958,image394.jpg
0.465172439814,-0.0541597045958,image395.jpg
0.465172439814,-0.0541597045958,image396.jpg
0.463187128305,-0.0763653367758,image397.jpg
0.463187128305,-0.120046526194,image398.jpg
0.463187128305,-0.120046526194,image399.jpg
0.463187128305,-0.128182888031,image400.jpg
0.463187128305,-0.128182888031,image401.jpg
0.463187128305,-0.128182888031,image402.jpg
0.463187128305,-0.128182888031,image403.jpg
0.463187128305,-0.128182888031,image404.jpg
0.463187128305,-0.128182888031,image405.jpg
0.463187128305,-0.111868806183,image406.jpg
0.465172439814,-0.0842157006264,image407.jpg
0.465172439814,-0.0842157006264,image408.jpg
0.465172439814,-0.0842157006264,image409.jpg
0.465172439814,-0.0842157006264,image410.jpg
0.465172439814,-0.0842157006264,image411.jpg
0.465172439814,-0.0842157006264,image412.jpg
0.465172439814,-0.0842157006264,image413.jpg
0.465172439814,-0.0842157006264,image414.jpg
0.463187128305,-0.0598906353116,image415.jpg
0.463187128305,-0.051653303206,image416.jpg
0.463187128305,-0.051653303206,image417.jpg
0.463187128305,-0.0433833301067,image418.jpg
0.463187128305,-0.035133048892,image419.jpg
0.463187128305,-0.035133048892,image420.jpg
0.463187128305,-0.035133048892,image421.jpg
0.463187128305,-0.035133048892,image422.jpg
0.463187128305,-0.035133048892,image423.jpg
0.463187128305,-0.035133048892,image424.jpg
0.46914306283,-0.0346873812377,image425.jpg
0.46914306283,-0.0346873812377,image426.jpg
0.475079715252,-0.0342542640865,image427.jpg
0.475079715252,-0.0342542640865,image428.jpg
0.475079715252,-0.0342542640865,image429.jpg
0.481035619974,-0.0338304750621,image430.jpg
0.486991554499,-0.0334170348942,image431.jpg
0.486991554499,-0.0334170348942,image432.jpg
0.492928206921,-0.0304373335093,image433.jpg
0.492928206921,-0.0304373335093,image434.jpg
0.492928206921,-0.0304373335093,image435.jpg
0.492928206921,-0.0304373335093,image436.jpg
0.492928206921,-0.0304373335093,image437.jpg
0.492928206921,-0.0304373335093,image438.jpg
0.494913518429,0.0,image439.jpg
0.496898859739,0.0,image440.jpg
0.496898859739,0.0,image441.jpg
0.502854764462,0.0,image442.jpg
0.502854764462,0.0,image443.jpg
0.502854764462,0.0,image444.jpg
0.506825387478,0.0,image445.jpg
0.50484007597,0.0221198853105,image446.jpg
0.50484007597,0.0221198853105,image447.jpg
0.506825387478,0.0597704574466,image448.jpg
0.508791387081,0.111845448613,image449.jpg
0.508791387081,0.111845448613,image450.jpg
0.516732633114,0.134476289153,image451.jpg
0.518718004227,0.141229823232,image452.jpg
0.518718004227,0.141229823232,image453.jpg
0.518718004227,0.148454546928,image454.jpg
0.518718004227,0.112166814506,image455.jpg
0.518718004227,0.112166814506,image456.jpg
0.516732633114,0.0807617902756,image457.jpg
0.518718004227,0.048578273505,image458.jpg
0.518718004227,0.048578273505,image459.jpg
0.516732633114,0.0,image460.jpg
0.516732633114,0.0,image461.jpg
0.518718004227,0.0,image462.jpg
0.518718004227,0.0,image463.jpg
0.518718004227,0.0,image464.jpg
0.518718004227,0.0,image465.jpg
0.516732633114,0.0,image466.jpg
0.516732633114,0.0,image467.jpg
0.518718004227,0.00429987721145,image468.jpg
0.516732633114,0.0463089086115,image469.jpg
0.516732633114,0.0463089086115,image470.jpg
0.516732633114,0.0536971800029,image471.jpg
0.518718004227,0.0559594146907,image472.jpg
0.518718004227,0.0559594146907,image473.jpg
0.516732633114,0.0561739653349,image474.jpg
0.516732633114,0.0561739653349,image475.jpg
0.516732633114,0.0561739653349,image476.jpg
0.516732633114,0.0660051852465,image477.jpg
0.518718004227,0.10485227406,image478.jpg
0.518718004227,0.10485227406,image479.jpg
0.518718004227,0.10485227406,image480.jpg
0.518718004227,0.10485227406,image481.jpg
0.518718004227,0.10485227406,image482.jpg
0.518718004227,0.109722390771,image483.jpg
0.518718004227,0.109722390771,image484.jpg
0.518718004227,0.109722390771,image485.jpg
0.518718004227,0.109722390771,image486.jpg
0.518718004227,0.109722390771,image487.jpg
0.518718004227,0.109722390771,image488.jpg
0.518718004227,0.109722390771,image489.jpg
0.516732633114,0.102817431092,image490.jpg
0.516732633114,0.102817431092,image491.jpg
0.518718004227,0.0950972810388,image492.jpg
0.516732633114,0.0881158858538,image493.jpg
0.516732633114,0.0881158858538,image494.jpg
0.516732633114,0.0881158858538,image495.jpg
0.502854764462,0.0779313966632,image496.jpg
0.502854764462,0.0779313966632,image497.jpg
0.496898859739,0.0788616463542,image498.jpg
0.490962207317,0.0772366896272,image499.jpg
0.490962207317,0.0772366896272,image500.jpg
0.490962207317,0.0772366896272,image501.jpg
0.492928206921,0.0,image502.jpg
0.492928206921,0.0,image503.jpg
0.492928206921,0.0,image504.jpg
0.485006272793,-0.0440758578479,image505.jpg
0.485006272793,-0.0440758578479,image506.jpg
0.485006272793,-0.0440758578479,image507.jpg
0.485006272793,-0.0440758578479,image508.jpg
0.485006272793,-0.0440758578479,image509.jpg
0.485006272793,-0.0440758578479,image510.jpg
0.483020961285,-0.130770325661,image511.jpg
0.483020961285,-0.130770325661,image512.jpg
0.483020961285,-0.184900075197,image513.jpg
0.481035619974,-0.120846875012,image514.jpg
0.481035619974,-0.120846875012,image515.jpg
0.481035619974,-0.0550379231572,image516.jpg
0.481035619974,-0.0470775850117,image517.jpg
0.481035619974,-0.0470775850117,image518.jpg
0.481035619974,0.0,image519.jpg
0.481035619974,0.0,image520.jpg
0.481035619974,0.0,image521.jpg
0.481035619974,0.0,image522.jpg
0.481035619974,0.0,image523.jpg
0.481035619974,0.0,image524.jpg
0.481035619974,0.0,image525.jpg
0.481035619974,0.0,image526.jpg
0.481035619974,0.0,image527.jpg
0.481035619974,0.0,image528.jpg
0.481035619974,0.0,image529.jpg
0.481035619974,0.0,image530.jpg
0.479050338268,0.0,image531.jpg
0.479050338268,0.0,image532.jpg
0.479050338268,0.0,image533.jpg
0.481035619974,0.0,image534.jpg
0.481035619974,-0.0258811414242,image535.jpg
0.481035619974,-0.0258811414242,image536.jpg
0.481035619974,-0.0258811414242,image537.jpg
0.481035619974,-0.0258811414242,image538.jpg
0.481035619974,-0.0258811414242,image539.jpg
0.481035619974,-0.0258811414242,image540.jpg
0.479050338268,-0.0446231216192,image541.jpg
0.479050338268,-0.0446231216192,image542.jpg
0.481035619974,-0.0629666820168,image543.jpg
0.481035619974,-0.078799456358,image544.jpg
0.481035619974,-0.078799456358,image545.jpg
0.481035619974,-0.0867260396481,image546.jpg
0.479050338268,-0.102918401361,image547.jpg
0.479050338268,-0.102918401361,image548.jpg
0.479050338268,-0.116107553244,image549.jpg
0.473113656044,-0.122850231826,image550.jpg
0.473113656044,-0.122850231826,image551.jpg
0.467157721519,-0.127105146646,image552.jpg
0.467157721519,-0.127105146646,image553.jpg
0.467157721519,-0.127105146646,image554.jpg
0.467157721519,-0.127105146646,image555.jpg
0.467157721519,-0.127105146646,image556.jpg
0.467157721519,-0.127105146646,image557.jpg
0.467157721519,-0.127105146646,image558.jpg
0.467157721519,-0.127105146646,image559.jpg
0.467157721519,-0.127105146646,image560.jpg
0.467157721519,-0.127105146646,image561.jpg
0.467157721519,-0.127105146646,image562.jpg
0.467157721519,-0.127105146646,image563.jpg
0.467157721519,-0.127105146646,image564.jpg
0.465172439814,-0.0705764442682,image565.jpg
0.465172439814,-0.0705764442682,image566.jpg
0.467157721519,-0.062095221132,image567.jpg
0.467157721519,-0.062095221132,image568.jpg
0.467157721519,-0.062095221132,image569.jpg
0.467157721519,-0.062095221132,image570.jpg
0.467157721519,-0.062095221132,image571.jpg
0.467157721519,-0.062095221132,image572.jpg
0.467157721519,-0.062095221132,image573.jpg
0.467157721519,-0.062095221132,image574.jpg
0.467157721519,-0.062095221132,image575.jpg
0.467157721519,-0.062095221132,image576.jpg
0.467157721519,-0.062095221132,image577.jpg
0.467157721519,-0.062095221132,image578.jpg
0.467157721519,-0.062095221132,image579.jpg
0.467157721519,-0.062095221132,image580.jpg
0.467157721519,-0.062095221132,image581.jpg
0.467157721519,-0.062095221132,image582.jpg
0.465172439814,-0.0541597045958,image583.jpg
0.465172439814,-0.0459525585175,image584.jpg
0.467157721519,0.0,image585.jpg
0.467157721519,0.0,image586.jpg
0.467157721519,0.0,image587.jpg
0.46914306283,0.0,image588.jpg
0.481035619974,0.0,image589.jpg
0.490962207317,0.0,image590.jpg
0.490962207317,0.0,image591.jpg
0.490962207317,0.0,image592.jpg
0.492928206921,0.0588805899024,image593.jpg
0.492928206921,0.0588805899024,image594.jpg
0.492928206921,0.0433684028685,image595.jpg
0.492928206921,0.0433684028685,image596.jpg
0.492928206921,0.0278353020549,image597.jpg
0.492928206921,0.0278353020549,image598.jpg
0.492928206921,0.0,image599.jpg
0.492928206921,0.0,image600.jpg
0.492928206921,0.0,image601.jpg
0.492928206921,0.0,image602.jpg
0.492928206921,0.0,image603.jpg
0.492928206921,0.0,image604.jpg
0.492928206921,0.0,image605.jpg
0.492928206921,0.0,image606.jpg
0.492928206921,0.0,image607.jpg
0.494913518429,0.0,image608.jpg
0.494913518429,0.0,image609.jpg
0.494913518429,0.0,image610.jpg
0.494913518429,0.0,image611.jpg
0.494913518429,0.0,image612.jpg
0.492928206921,-0.00194474018645,image613.jpg
0.492928206921,-0.00194474018645,image614.jpg
0.492928206921,-0.00194474018645,image615.jpg
0.492928206921,-0.00194474018645,image616.jpg
0.490962207317,-0.184503316879,image617.jpg
0.490962207317,-0.13124935329,image618.jpg
0.490962207317,-0.13124935329,image619.jpg
0.492928206921,-0.0537126399577,image620.jpg
0.486991554499,-0.0465026572347,image621.jpg
0.486991554499,-0.0465026572347,image622.jpg
0.486991554499,-0.0465026572347,image623.jpg
0.486991554499,-0.0465026572347,image624.jpg
0.486991554499,-0.0465026572347,image625.jpg
0.486991554499,-0.0465026572347,image626.jpg
0.485006272793,-0.0388158634305,image627.jpg
0.485006272793,-0.0388158634305,image628.jpg
0.485006272793,-0.0388158634305,image629.jpg
0.485006272793,-0.0388158634305,image630.jpg
0.485006272793,-0.0388158634305,image631.jpg
0.485006272793,-0.0414339154959,image632.jpg
0.485006272793,-0.0414339154959,image633.jpg
0.485006272793,-0.0414339154959,image634.jpg
0.485006272793,-0.0414339154959,image635.jpg
0.485006272793,-0.0414339154959,image636.jpg
0.485006272793,-0.0414339154959,image637.jpg
0.485006272793,-0.0414339154959,image638.jpg
0.485006272793,-0.0414339154959,image639.jpg
0.485006272793,-0.0414339154959,image640.jpg
0.485006272793,-0.0414339154959,image641.jpg
0.485006272793,-0.0414339154959,image642.jpg
0.447323948145,-0.0449197739363,image643.jpg
0.314462393522,-0.0679191499949,image644.jpg
0.3085257411,-0.0692219212651,image645.jpg
0.3085257411,-0.0692219212651,image646.jpg
0.270843416452,-0.078815318644,image647.jpg
0.270843416452,-0.078815318644,image648.jpg
0.270843416452,-0.078815318644,image649.jpg
0.270843416452,-0.078815318644,image650.jpg
0.270843416452,-0.078815318644,image651.jpg
0.270843416452,-0.078815318644,image652.jpg
0.266872793436,0.0,image653.jpg
0.266872793436,0.0,image654.jpg
0.266872793436,0.0,image655.jpg
0.306540429592,0.0,image656.jpg
0.306540429592,0.0,image657.jpg
0.371978551149,0.0,image658.jpg
0.421553462744,0.0,image659.jpg
0.421553462744,0.0,image660.jpg
0.42353874445,0.172398269176,image661.jpg
0.42353874445,0.172398269176,image662.jpg
0.42353874445,0.172398269176,image663.jpg
